Report Date,Load Type,Load Weight,Dropoff Site,Route Type,Route Number,day_of_week,month,quarter,is_weekend,rolling_7_load_weight
1441756,7,24520.0,28,9,674,2,9,3,0,13441.857142857143
1441756,7,15820.0,28,9,834,2,9,3,0,13936.142857142857
1441756,17,6600.0,2,20,1222,2,9,3,0,13251.42857142857
1441756,1,6620.0,14,1,13,2,9,3,0,12442.857142857143
1441756,7,27620.0,28,9,648,2,9,3,0,15648.57142857143
1441756,2,6340.0,28,2,42,2,9,3,0,14028.57142857143
1441756,17,3120.0,2,11,167,2,9,3,0,12948.57142857143
1441756,17,11114.0,2,20,1224,2,9,3,0,11033.42857142857
1441843,20,9160.0,14,35,1396,3,9,3,0,10082.0
1441843,20,11900.0,14,35,1395,3,9,3,0,10839.142857142857
1441843,20,9220.0,14,35,1393,3,9,3,0,11210.57142857143
1441843,7,19040.0,28,9,724,3,9,3,0,9984.857142857143
1441843,17,14380.0,2,20,964,3,9,3,0,11133.42857142857
1441843,17,11500.0,2,20,965,3,9,3,0,12330.57142857143
1441843,2,3640.0,28,2,42,3,9,3,0,11262.857142857143
1441843,7,26320.0,28,9,492,3,9,3,0,13714.285714285714
1441843,18,10880.0,28,34,127,3,9,3,0,13568.57142857143
1441843,7,24220.0,28,9,480,3,9,3,0,15711.42857142857
1441843,7,21020.0,28,9,728,3,9,3,0,15994.285714285714
1441843,17,8700.0,2,20,964,3,9,3,0,15182.857142857143
1441843,1,10880.0,14,1,13,3,9,3,0,15094.285714285714
1441843,7,23200.0,28,9,495,3,9,3,0,17888.571428571428
1441843,2,3520.0,28,2,42,3,9,3,0,14631.42857142857
1441843,17,10460.0,2,20,968,3,9,3,0,14571.42857142857
1441843,7,2920.0,28,9,735,3,9,3,0,11528.57142857143
1441843,7,27560.0,28,9,518,3,9,3,0,12462.857142857143
1441843,1,5760.0,14,1,13,3,9,3,0,12042.857142857143
1441843,7,3380.0,28,9,486,3,9,3,0,10971.42857142857
1441843,19,580.0,18,2,42,3,9,3,0,7740.0
1441843,7,20880.0,28,9,519,3,9,3,0,10220.0
1441843,1,3920.0,14,1,13,3,9,3,0,9285.714285714286
1441843,1,4560.0,14,1,13,3,9,3,0,9520.0
1441843,17,13700.0,2,20,967,3,9,3,0,7540.0
1441843,7,16460.0,28,9,508,3,9,3,0,9068.57142857143
1441843,1,7220.0,14,1,13,3,9,3,0,9617.142857142857
1441843,17,1680.0,2,20,111,3,9,3,0,9774.285714285714
1441843,17,4800.0,2,20,961,3,9,3,0,7477.142857142857
1441843,7,14160.0,28,9,722,3,9,3,0,8940.0
1441843,7,21240.0,28,9,482,3,9,3,0,11322.857142857143
1441843,17,12400.0,2,20,965,3,9,3,0,11137.142857142857
1441843,7,21500.0,28,9,509,3,9,3,0,11857.142857142857
1441843,17,11058.0,2,20,962,3,9,3,0,12405.42857142857
1441843,20,4240.0,14,35,1401,3,9,3,0,12771.142857142857
1441843,2,11300.0,28,2,42,3,9,3,0,13699.714285714286
1441843,1,6580.0,14,1,13,3,9,3,0,12616.857142857143
1441843,7,23360.0,28,9,488,3,9,3,0,12919.714285714286
1441843,1,5800.0,14,1,13,3,9,3,0,11976.857142857143
1441843,7,27260.0,28,9,730,3,9,3,0,12799.714285714286
1441843,2,7660.0,28,2,42,3,9,3,0,12314.285714285714
1441843,7,20780.0,28,9,498,3,9,3,0,14677.142857142857
1441843,17,9198.0,2,20,962,3,9,3,0,14376.857142857143
1441843,17,13420.0,2,20,961,3,9,3,0,15354.0
1441843,2,4420.0,28,2,42,3,9,3,0,12648.285714285714
1441843,1,10360.0,14,1,13,3,9,3,0,13299.714285714286
1441843,20,11180.0,14,35,1368,3,9,3,0,11002.57142857143
1441843,6,60.0,28,8,104,3,9,3,0,9916.857142857143
1441843,7,21060.0,28,9,718,3,9,3,0,9956.857142857143
1441843,1,8560.0,14,1,13,3,9,3,0,9865.714285714286
1441843,1,4680.0,14,1,13,3,9,3,0,8617.142857142857
1441843,2,3680.0,28,2,42,3,9,3,0,8511.42857142857
1441843,20,6260.0,14,35,1402,3,9,3,0,7925.714285714285
1441843,2,10220.0,28,2,42,3,9,3,0,7788.571428571428
1441843,17,13400.0,2,20,967,3,9,3,0,9694.285714285714
1441843,7,20160.0,28,9,491,3,9,3,0,9565.714285714286
1441843,17,10540.0,2,20,969,3,9,3,0,9848.57142857143
1441843,17,6080.0,2,20,113,3,9,3,0,10048.57142857143
1441843,7,26540.0,28,9,506,3,9,3,0,13314.285714285714
1441843,17,12700.0,2,20,960,3,9,3,0,14234.285714285714
1441843,1,3200.0,14,1,13,3,9,3,0,13231.42857142857
1441843,1,9620.0,14,1,13,3,9,3,0,12691.42857142857
1441843,7,22080.0,28,9,515,3,9,3,0,12965.714285714286
1441843,2,9140.0,28,2,42,3,9,3,0,12765.714285714286
1441843,1,4260.0,14,1,13,3,9,3,0,12505.714285714286
1441843,20,3980.0,14,35,1368,3,9,3,0,9282.857142857143
1441843,20,7560.0,14,35,1394,3,9,3,0,8548.57142857143
1441843,6,240.0,28,8,105,3,9,3,0,8125.714285714285
1441843,17,6187.0,2,20,956,3,9,3,0,7635.285714285715
1441843,7,22000.0,28,9,507,3,9,3,0,7623.857142857143
1441843,7,21180.0,28,9,716,3,9,3,0,9343.857142857143
1441843,7,22100.0,28,9,505,3,9,3,0,11892.42857142857
1441843,1,4840.0,14,1,13,3,9,3,0,12015.285714285714
1441843,7,21060.0,28,9,516,3,9,3,0,13943.857142857143
1441843,7,22620.0,28,9,497,3,9,3,0,17141.0
1441843,7,16100.0,28,9,508,3,9,3,0,18557.14285714286
1441843,2,4560.0,28,4,99,3,9,3,0,16065.714285714286
1441843,20,8780.0,14,35,1391,3,9,3,0,14294.285714285714
1441843,7,25520.0,28,9,479,3,9,3,0,14782.857142857143
1441843,7,14560.0,28,9,728,3,9,3,0,16171.42857142857
1441929,20,11220.0,21,36,254,4,9,3,0,14765.714285714286
1441929,18,11920.0,28,34,127,4,9,3,0,13237.142857142857
1441929,17,14694.0,2,20,883,4,9,3,0,13036.285714285714
1441929,17,8280.0,2,20,876,4,9,3,0,13567.714285714286
1441929,18,8080.0,28,34,127,4,9,3,0,13467.714285714286
1441929,7,13520.0,28,9,698,4,9,3,0,11753.42857142857
1441929,7,10560.0,28,9,472,4,9,3,0,11182.0
1441929,7,16020.0,28,9,695,4,9,3,0,11867.714285714286
1441929,7,10540.0,28,9,692,4,9,3,0,11670.57142857143
1441929,7,20780.0,28,9,447,4,9,3,0,12540.0
1441929,17,1625.0,2,20,108,4,9,3,0,11589.285714285714
1441929,20,9540.0,14,35,1381,4,9,3,0,11797.857142857143
1441929,18,10480.0,28,34,127,4,9,3,0,11363.57142857143
1441929,17,1980.0,2,20,884,4,9,3,0,10137.857142857143
1441929,6,240.0,28,8,104,4,9,3,0,7883.571428571428
1441929,17,21120.0,2,20,874,4,9,3,0,9395.0
1441929,17,11578.0,2,20,877,4,9,3,0,8080.428571428572
1441929,17,7040.0,2,20,107,4,9,3,0,8854.0
1441929,17,3858.0,2,20,877,4,9,3,0,8042.285714285715
1441929,7,24420.0,28,9,430,4,9,3,0,10033.714285714286
1441929,17,2354.0,2,20,883,4,9,3,0,10087.142857142857
1441929,17,12600.0,2,20,889,4,9,3,0,11852.857142857143
1441929,7,24020.0,28,9,446,4,9,3,0,12267.142857142857
1441929,17,13977.0,2,20,875,4,9,3,0,12609.857142857143
1441929,20,18960.0,14,35,1378,4,9,3,0,14312.714285714286
1441929,2,9920.0,28,2,42,4,9,3,0,15178.714285714286
1441929,20,1300.0,14,35,1366,4,9,3,0,11875.857142857143
1441929,7,17340.0,28,9,463,4,9,3,0,14016.714285714286
1441929,7,8600.0,29,9,706,4,9,3,0,13445.285714285714
1441929,7,12960.0,28,9,707,4,9,3,0,11865.285714285714
1441929,20,13940.0,14,35,1366,4,9,3,0,11860.0
1441929,7,16260.0,28,9,468,4,9,3,0,11474.285714285714
1441929,17,13260.0,2,20,877,4,9,3,0,11951.42857142857
1441929,17,19200.0,2,20,870,4,9,3,0,14508.57142857143
1441929,10,3780.0,28,25,1301,4,9,3,0,12571.42857142857
1441929,2,5920.0,28,4,94,4,9,3,0,12188.57142857143
1441929,17,4633.0,2,20,880,4,9,3,0,10999.0
1441929,20,16120.0,14,35,1380,4,9,3,0,11310.42857142857
1441929,2,12880.0,28,2,42,4,9,3,0,10827.57142857143
1441929,2,8720.0,28,2,42,4,9,3,0,10179.0
1441929,7,16240.0,28,9,687,4,9,3,0,9756.142857142857
1441929,7,12820.0,28,9,698,4,9,3,0,11047.57142857143
1441929,20,5580.0,14,35,1386,4,9,3,0,10999.0
1441929,17,9930.0,2,20,872,4,9,3,0,11755.714285714286
1441929,17,15060.0,2,20,876,4,9,3,0,11604.285714285714
1441929,20,10360.0,14,35,1384,4,9,3,0,11244.285714285714
1441929,7,22500.0,28,9,439,4,9,3,0,13212.857142857143
1441929,2,9300.0,28,2,42,4,9,3,0,12221.42857142857
1441929,7,20980.0,28,9,441,4,9,3,0,13387.142857142857
1441929,20,6560.0,14,35,1377,4,9,3,0,13527.142857142857
1441929,17,2220.0,2,11,163,4,9,3,0,12425.714285714286
1441929,17,8220.0,2,20,890,4,9,3,0,11448.57142857143
1441929,7,15620.0,28,9,686,4,9,3,0,12200.0
1441929,7,21400.0,28,9,445,4,9,3,0,12042.857142857143
1441929,7,17120.0,28,9,458,4,9,3,0,13160.0
1441929,20,4680.0,14,35,1383,4,9,3,0,10831.42857142857
1441929,17,11440.0,2,20,872,4,9,3,0,11528.57142857143
1441929,17,12020.0,2,20,890,4,9,3,0,12928.57142857143
1441929,17,500.0,27,25,1301,4,9,3,0,11825.714285714286
1441929,17,12520.0,2,20,885,4,9,3,0,11382.857142857143
1441929,2,4980.0,28,2,42,4,9,3,0,9037.142857142857
1441929,7,14980.0,28,9,467,4,9,3,0,8731.42857142857
1441929,2,4020.0,28,2,42,4,9,3,0,8637.142857142857
1441929,17,4020.0,2,20,876,4,9,3,0,7577.142857142857
1441929,7,14740.0,28,9,465,4,9,3,0,7965.714285714285
1441929,7,19940.0,28,9,452,4,9,3,0,10742.857142857143
1441929,2,10840.0,28,2,42,4,9,3,0,10502.857142857143
1441929,20,3100.0,14,35,1404,4,9,3,0,10234.285714285714
1441929,7,12480.0,28,9,701,4,9,3,0,9877.142857142857
1442016,10,14600.0,28,34,131,5,9,3,1,11388.57142857143
1442016,6,40.0,28,8,105,5,9,3,1,10820.0
1442016,7,580.0,28,9,779,5,9,3,1,8797.142857142857
1442016,10,8800.0,28,34,131,5,9,3,1,7205.714285714285
1442188,17,6600.0,2,20,116,0,9,3,0,6600.0
1442188,17,12300.0,27,20,1078,0,9,3,0,7914.285714285715
1442188,7,18060.0,28,9,555,0,9,3,0,8711.42857142857
1442188,20,12580.0,14,35,1413,0,9,3,0,8422.857142857143
1442188,17,12500.0,27,20,1075,0,9,3,0,10202.857142857143
1442188,7,14440.0,28,9,560,0,9,3,0,12182.857142857143
1442188,7,24160.0,28,9,760,0,9,3,0,14377.142857142857
1442188,17,2000.0,27,20,1081,0,9,3,0,13720.0
1442188,7,15820.0,28,9,566,0,9,3,0,14222.857142857143
1442188,7,20800.0,28,9,557,0,9,3,0,14614.285714285714
1442188,17,3840.0,27,20,1086,0,9,3,0,13365.714285714286
1442188,7,32200.0,28,9,759,0,9,3,0,16180.0
1442188,17,10580.0,27,20,1080,0,9,3,0,15628.57142857143
1442188,17,10860.0,27,20,1075,0,9,3,0,13728.57142857143
1442188,20,11780.0,14,35,1406,0,9,3,0,15125.714285714286
1442188,7,16920.0,28,9,447,0,9,3,0,15282.857142857143
1442188,7,26300.0,28,9,545,0,9,3,0,16068.57142857143
1442188,7,21840.0,28,9,754,0,9,3,0,18640.0
1442188,17,12980.0,27,20,1085,0,9,3,0,15894.285714285714
1442188,1,6540.0,14,1,27,0,9,3,0,15317.142857142857
1442188,17,12700.0,27,20,1073,0,9,3,0,15580.0
1442188,1,7080.0,14,1,27,0,9,3,0,14908.57142857143
1442188,20,11360.0,14,35,1411,0,9,3,0,14114.285714285714
1442188,17,12380.0,27,20,1086,0,9,3,0,12125.714285714286
1442188,7,13720.0,28,9,532,0,9,3,0,10965.714285714286
1442188,7,26100.0,28,9,555,0,9,3,0,12840.0
1442188,20,6980.0,14,35,1370,0,9,3,0,12902.857142857143
1442188,7,23560.0,28,9,557,0,9,3,0,14454.285714285714
1442188,17,16360.0,28,20,1065,0,9,3,0,15780.0
1442188,20,13120.0,14,35,1408,0,9,3,0,16031.42857142857
1442188,2,13660.0,28,2,68,0,9,3,0,16214.285714285714
1442188,2,5720.0,28,2,68,0,9,3,0,15071.42857142857
1442188,17,8920.0,27,20,1079,0,9,3,0,12617.142857142857
1442188,20,7540.0,14,35,1414,0,9,3,0,12697.142857142857
1442188,17,2860.0,27,20,1078,0,9,3,0,9740.0
1442188,20,12180.0,14,35,1410,0,9,3,0,9142.857142857143
1442188,17,980.0,27,20,117,0,9,3,0,7408.571428571428
1442188,20,11140.0,21,36,312,0,9,3,0,7048.571428571428
1442188,17,9480.0,27,20,1076,0,9,3,0,7585.714285714285
1442188,2,8220.0,28,2,68,0,9,3,0,7485.714285714285
1442188,7,28500.0,28,9,748,0,9,3,0,10480.0
1442188,7,20060.0,28,9,531,0,9,3,0,12937.142857142857
1442188,1,3500.0,14,1,27,0,9,3,0,11697.142857142857
1442188,7,12540.0,28,9,531,0,9,3,0,13348.57142857143
1442188,7,19180.0,28,9,570,0,9,3,0,14497.142857142857
1442188,17,12820.0,27,20,1081,0,9,3,0,14974.285714285714
1442188,1,10380.0,14,1,27,0,9,3,0,15282.857142857143
1442188,7,18040.0,28,9,539,0,9,3,0,13788.57142857143
1442188,7,24380.0,28,9,538,0,9,3,0,14405.714285714286
1442188,7,13660.0,28,9,570,0,9,3,0,15857.142857142857
1442188,7,7800.0,28,9,754,0,9,3,0,15180.0
1442188,7,23280.0,28,9,761,0,9,3,0,15765.714285714286
1442188,17,11580.0,27,20,1082,0,9,3,0,15588.57142857143
1442188,7,6420.0,28,9,647,0,9,3,0,15022.857142857143
1442188,7,23300.0,28,9,533,0,9,3,0,15774.285714285714
1442188,7,23840.0,28,9,532,0,9,3,0,15697.142857142857
1442188,17,13160.0,27,20,1083,0,9,3,0,15625.714285714286
1442188,7,4740.0,28,9,767,0,9,3,0,15188.57142857143
1442188,7,19100.0,28,9,558,0,9,3,0,14591.42857142857
1442188,7,11240.0,28,9,569,0,9,3,0,14542.857142857143
1442188,2,11380.0,28,2,68,0,9,3,0,15251.42857142857
1442188,2,9780.0,28,2,68,0,9,3,0,13320.0
1442188,7,22640.0,28,9,548,0,9,3,0,13148.57142857143
1442188,7,17480.0,28,9,770,0,9,3,0,13765.714285714286
1442188,17,11800.0,27,20,1083,0,9,3,0,14774.285714285714
1442188,8,1220.0,28,13,179,0,9,3,0,12220.0
1442188,7,17300.0,28,9,528,0,9,3,0,13085.714285714286
1442188,17,3700.0,27,20,118,0,9,3,0,11988.57142857143
1442188,1,7060.0,14,1,27,0,9,3,0,11600.0
1442188,7,19340.0,28,9,560,0,9,3,0,11128.57142857143
1442188,17,8580.0,27,20,1077,0,9,3,0,9857.142857142857
1442188,7,15460.0,28,9,567,0,9,3,0,10380.0
1442188,7,7400.0,28,9,758,0,9,3,0,11262.857142857143
1442188,17,12680.0,27,20,1073,0,9,3,0,10602.857142857143
1442188,7,12900.0,28,9,538,0,9,3,0,11917.142857142857
1442188,17,5900.0,27,20,1081,0,9,3,0,11751.42857142857
1442188,2,2720.0,28,2,68,0,9,3,0,9377.142857142857
1442188,7,12580.0,28,9,567,0,9,3,0,9948.57142857143
1442188,17,11900.0,27,20,1080,0,9,3,0,9440.0
1442188,18,6980.0,28,34,131,0,9,3,0,9380.0
1442275,2,4560.0,28,2,68,1,9,3,0,8220.0
1442275,20,13400.0,14,35,1424,1,9,3,0,8291.42857142857
1442275,17,12700.0,27,20,1166,1,9,3,0,9262.857142857143
1442275,17,18260.0,27,20,1162,1,9,3,0,11482.857142857143
1442275,2,12300.0,28,2,68,1,9,3,0,11442.857142857143
1442275,17,11660.0,27,20,1173,1,9,3,0,11408.57142857143
1442275,17,14140.0,27,20,1167,1,9,3,0,12431.42857142857
1442275,7,11300.0,28,9,593,1,9,3,0,13394.285714285714
1442275,20,10420.0,14,35,1426,1,9,3,0,12968.57142857143
1442275,7,23240.0,28,9,596,1,9,3,0,14474.285714285714
1442275,1,5780.0,14,1,27,1,9,3,0,12691.42857142857
1442275,7,20640.0,28,9,601,1,9,3,0,13882.857142857143
1442275,7,22240.0,28,9,586,1,9,3,0,15394.285714285714
1442275,17,3420.0,27,20,139,1,9,3,0,13862.857142857143
1442275,17,14080.0,27,20,1171,1,9,3,0,14260.0
1442275,17,5180.0,27,20,1165,1,9,3,0,13511.42857142857
1442275,20,9920.0,14,35,1373,1,9,3,0,11608.57142857143
1442275,7,6460.0,28,9,801,1,9,3,0,11705.714285714286
1442275,20,12360.0,14,35,1421,1,9,3,0,10522.857142857143
1442275,1,3720.0,14,1,27,1,9,3,0,7877.142857142857
1442275,7,21300.0,28,9,585,1,9,3,0,10431.42857142857
1442275,7,14600.0,28,9,614,1,9,3,0,10505.714285714286
1442275,7,11680.0,28,9,789,1,9,3,0,11434.285714285714
1442275,17,5960.0,27,20,138,1,9,3,0,10868.57142857143
1442275,17,13640.0,27,20,1172,1,9,3,0,11894.285714285714
1442275,7,12260.0,28,9,794,1,9,3,0,11880.0
1442275,1,11120.0,14,1,27,1,9,3,0,12937.142857142857
1442275,17,16180.0,27,20,1164,1,9,3,0,12205.714285714286
1442275,20,7000.0,14,35,1422,1,9,3,0,11120.0
1442275,20,8000.0,14,35,1423,1,9,3,0,10594.285714285714
1442275,19,840.0,18,2,68,1,9,3,0,9862.857142857143
1442275,17,13780.0,27,20,1175,1,9,3,0,9882.857142857143
1442275,17,15740.0,27,20,1178,1,9,3,0,10380.0
1442275,7,16800.0,28,9,782,1,9,3,0,11191.42857142857
1442275,1,4720.0,14,1,27,1,9,3,0,9554.285714285714
1442275,20,12400.0,21,36,354,1,9,3,0,10325.714285714286
1442275,7,20120.0,28,9,594,1,9,3,0,12057.142857142857
1442275,17,17240.0,28,20,1160,1,9,3,0,14400.0
1442275,7,19240.0,28,9,621,1,9,3,0,15180.0
1442275,17,11680.0,27,20,1161,1,9,3,0,14600.0
1442275,17,8000.0,27,20,1172,1,9,3,0,13342.857142857143
1442275,1,10460.0,14,1,27,1,9,3,0,14162.857142857143
1442275,18,16340.0,28,34,127,1,9,3,0,14725.714285714286
1442275,1,11560.0,14,1,27,1,9,3,0,13502.857142857143
1442275,7,23460.0,28,9,587,1,9,3,0,14391.42857142857
1442275,2,6100.0,28,2,68,1,9,3,0,12514.285714285714
1442275,7,22760.0,28,9,629,1,9,3,0,14097.142857142857
1442275,7,12300.0,28,9,597,1,9,3,0,14711.42857142857
1442275,17,9180.0,27,20,1170,1,9,3,0,14528.57142857143
1442275,17,12600.0,27,20,1168,1,9,3,0,13994.285714285714
1442275,7,12160.0,28,9,788,1,9,3,0,14080.0
1442275,2,1480.0,28,2,68,1,9,3,0,10940.0
1442275,7,2360.0,28,9,792,1,9,3,0,10405.714285714286
1442275,7,21020.0,28,9,625,1,9,3,0,10157.142857142857
1442275,7,20080.0,28,9,802,1,9,3,0,11268.57142857143
1442275,2,4620.0,28,2,68,1,9,3,0,10617.142857142857
1442361,7,22800.0,28,9,644,2,9,3,0,12074.285714285714
1442361,17,12440.0,2,20,1254,2,9,3,0,12114.285714285714
1442361,17,6558.0,2,20,1256,2,9,3,0,12839.714285714286
1442361,17,11260.0,2,20,1263,2,9,3,0,14111.142857142857
1442361,17,14360.0,2,20,1249,2,9,3,0,13159.714285714286
1442361,7,23960.0,28,9,656,2,9,3,0,13714.0
1442361,18,11420.0,28,34,127,2,9,3,0,14685.42857142857
1442361,17,12660.0,2,20,1263,2,9,3,0,13236.857142857143
1442361,17,4860.0,2,20,144,2,9,3,0,12154.0
1442361,17,19300.0,2,20,1242,2,9,3,0,13974.285714285714
1442361,7,22320.0,28,9,654,2,9,3,0,15554.285714285714
1442361,17,14120.0,2,20,1261,2,9,3,0,15520.0
1442361,7,25660.0,28,9,648,2,9,3,0,15762.857142857143
1442361,20,12960.0,14,36,402,2,9,3,0,15982.857142857143
1442361,7,26560.0,28,9,639,2,9,3,0,17968.571428571428
1442361,17,2720.0,2,11,167,2,9,3,0,17662.85714285714
1442361,7,29040.0,28,9,637,2,9,3,0,19054.285714285714
1442361,7,12960.0,28,9,677,2,9,3,0,17717.14285714286
1442361,17,19900.0,2,20,1247,2,9,3,0,18542.85714285714
1442361,7,15580.0,28,9,678,2,9,3,0,17102.85714285714
1442361,2,13340.0,28,2,68,2,9,3,0,17157.14285714286
1442361,7,26400.0,28,9,645,2,9,3,0,17134.285714285714
1442361,1,12860.0,14,1,27,2,9,3,0,18582.85714285714
1442361,7,15280.0,28,9,664,2,9,3,0,16617.14285714286
1442361,7,21440.0,28,9,636,2,9,3,0,17828.571428571428
1442361,7,19080.0,28,9,652,2,9,3,0,17711.428571428572
1442361,7,1820.0,28,9,681,2,9,3,0,15745.714285714286
1442361,20,7440.0,14,35,1473,2,9,3,0,14902.857142857143
1442361,1,4760.0,14,1,27,2,9,3,0,11811.42857142857
1442361,20,11500.0,14,35,1470,2,9,3,0,11617.142857142857
1442361,1,8000.0,14,1,27,2,9,3,0,10577.142857142857
1442361,2,8820.0,28,2,68,2,9,3,0,8774.285714285714
1442361,7,24940.0,28,9,653,2,9,3,0,9611.42857142857
1442361,7,27780.0,28,9,821,2,9,3,0,13320.0
1442361,7,23860.0,28,9,826,2,9,3,0,15665.714285714286
1442361,20,11780.0,14,35,1467,2,9,3,0,16668.571428571428
1442361,17,14700.0,2,20,1249,2,9,3,0,17125.714285714286
1442361,7,17760.0,28,9,834,2,9,3,0,18520.0
1442361,2,3680.0,28,2,68,2,9,3,0,17785.714285714286
1442361,7,27080.0,28,9,655,2,9,3,0,18091.428571428572
1442361,17,12080.0,2,20,1258,2,9,3,0,15848.57142857143
1442361,7,20880.0,28,9,665,2,9,3,0,15422.857142857143
1442361,7,12280.0,28,9,678,2,9,3,0,15494.285714285714
1442361,7,8180.0,28,9,676,2,9,3,0,14562.857142857143
1442361,7,27280.0,28,9,813,2,9,3,0,15922.857142857143
1442361,17,10280.0,2,20,1251,2,9,3,0,16865.714285714286
1442361,7,16280.0,28,9,675,2,9,3,0,15322.857142857143
1442361,2,7500.0,28,4,92,2,9,3,0,14668.57142857143
1442361,18,13060.0,28,34,127,2,9,3,0,13551.42857142857
1442361,17,13740.0,2,20,1250,2,9,3,0,13760.0
1442361,20,9320.0,14,35,1468,2,9,3,0,13922.857142857143
1442361,19,1980.0,18,2,68,2,9,3,0,10308.57142857143
1442361,17,13360.0,2,20,1260,2,9,3,0,10748.57142857143
1442361,17,17750.0,2,20,1243,2,9,3,0,10958.57142857143
1442361,7,4300.0,28,9,642,2,9,3,0,10501.42857142857
1442361,7,11580.0,28,9,635,2,9,3,0,10290.0
1442361,17,7460.0,2,20,1253,2,9,3,0,9392.857142857143
1442361,7,8200.0,28,9,823,2,9,3,0,9232.857142857143
1442361,6,60.0,28,8,104,2,9,3,0,8958.57142857143
1442361,1,4520.0,14,1,27,2,9,3,0,7695.714285714285
1442361,7,7160.0,28,9,672,2,9,3,0,6182.857142857143
1442361,17,12420.0,2,20,1257,2,9,3,0,7342.857142857143
1442361,7,13200.0,28,9,675,2,9,3,0,7574.285714285715
1442361,17,10820.0,2,20,1244,2,9,3,0,8054.285714285715
1442361,7,14020.0,28,9,679,2,9,3,0,8885.714285714286
1442361,17,11500.0,2,20,1254,2,9,3,0,10520.0
1442361,17,10560.0,2,20,1260,2,9,3,0,11382.857142857143
1442361,7,16380.0,28,9,667,2,9,3,0,12700.0
1442361,17,12200.0,2,20,1250,2,9,3,0,12668.57142857143
1442361,1,4840.0,14,1,27,2,9,3,0,11474.285714285714
1442361,7,26320.0,28,9,833,2,9,3,0,13688.57142857143
1442361,7,23720.0,28,9,814,2,9,3,0,15074.285714285714
1442361,2,12420.0,28,2,68,2,9,3,0,15205.714285714286
1442361,7,14520.0,28,9,674,2,9,3,0,15771.42857142857
1442361,6,440.0,28,8,105,2,9,3,0,13494.285714285714
1442361,2,12080.0,28,2,68,2,9,3,0,13477.142857142857
1442361,7,24400.0,28,9,634,2,9,3,0,16271.42857142857
1442448,7,27260.0,28,9,490,3,9,3,0,16405.714285714286
1442448,7,22240.0,28,9,737,3,9,3,0,16194.285714285714
1442448,7,25160.0,28,9,482,3,9,3,0,18014.285714285714
1442448,17,6520.0,2,20,987,3,9,3,0,16871.428571428572
1442448,7,18080.0,28,9,488,3,9,3,0,19391.428571428572
1442448,7,15920.0,28,9,491,3,9,3,0,19940.0
1442448,7,19180.0,28,9,499,3,9,3,0,19194.285714285714
1442448,7,9320.0,28,9,505,3,9,3,0,16631.428571428572
1442448,1,5620.0,14,1,27,3,9,3,0,14257.142857142857
1442448,18,9320.0,28,34,122,3,9,3,0,11994.285714285714
1442448,17,12480.0,2,20,991,3,9,3,0,12845.714285714286
1442448,7,7420.0,28,9,727,3,9,3,0,11322.857142857143
1442448,17,7738.0,2,20,994,3,9,3,0,10154.0
1442448,7,22960.0,28,9,519,3,9,3,0,10694.0
1442448,1,10200.0,14,1,27,3,9,3,0,10819.714285714286
1442448,7,26840.0,28,9,496,3,9,3,0,13851.142857142857
1442448,17,14360.0,2,20,999,3,9,3,0,14571.142857142857
1442448,7,20600.0,28,9,729,3,9,3,0,15731.142857142857
1442448,7,24080.0,28,9,515,3,9,3,0,18111.14285714286
1442448,7,19800.0,28,9,723,3,9,3,0,19834.285714285714
1442448,17,7220.0,2,20,996,3,9,3,0,17585.714285714286
1442448,1,7260.0,14,1,27,3,9,3,0,17165.714285714286
1442448,17,15770.0,2,20,983,3,9,3,0,15584.285714285714
1442448,6,60.0,28,8,105,3,9,3,0,13541.42857142857
1442448,2,4760.0,28,2,68,3,9,3,0,11278.57142857143
1442448,2,7080.0,28,4,92,3,9,3,0,8850.0
1442448,17,17780.0,2,20,983,3,9,3,0,8561.42857142857
1442448,7,14820.0,28,9,728,3,9,3,0,9647.142857142857
1442448,7,18460.0,28,9,724,3,9,3,0,11247.142857142857
1442448,20,7640.0,14,35,1393,3,9,3,0,10085.714285714286
1442448,18,9920.0,28,34,122,3,9,3,0,11494.285714285714
1442448,19,380.0,18,2,68,3,9,3,0,10868.57142857143
1442448,7,23080.0,28,9,717,3,9,3,0,13154.285714285714
1442448,1,8400.0,14,1,27,3,9,3,0,11814.285714285714
1442448,7,27220.0,28,9,518,3,9,3,0,13585.714285714286
1442448,17,4500.0,2,20,113,3,9,3,0,11591.42857142857
1442448,7,27080.0,28,9,507,3,9,3,0,14368.57142857143
1442448,17,13600.0,2,20,988,3,9,3,0,14894.285714285714
1442448,17,12720.0,2,20,987,3,9,3,0,16657.14285714286
1442448,7,17700.0,28,9,508,3,9,3,0,15888.57142857143
1442448,7,23680.0,28,9,730,3,9,3,0,18071.428571428572
1442448,17,7020.0,2,20,991,3,9,3,0,15185.714285714286
1442448,7,15280.0,28,9,492,3,9,3,0,16725.714285714286
1442448,7,8440.0,28,9,488,3,9,3,0,14062.857142857143
1442448,17,15220.0,2,20,984,3,9,3,0,14294.285714285714
1442448,20,7460.0,21,36,303,3,9,3,0,13542.857142857143
1442448,2,11360.0,28,2,68,3,9,3,0,12637.142857142857
1442448,7,26940.0,28,9,479,3,9,3,0,13102.857142857143
1442448,17,15617.0,2,20,987,3,9,3,0,14331.0
1442448,18,8120.0,28,34,122,3,9,3,0,13308.142857142857
1442448,20,8520.0,14,35,1392,3,9,3,0,13319.57142857143
